fruit_gain_g,mean,median,std,skew,n
4325.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4325.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4325.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1411.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1411.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1411.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4677.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4677.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4677.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2554.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2554.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2554.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
11285.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
11285.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
11285.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5562.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5562.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5562.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1865.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1865.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1865.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
